respondent_id,Age,Sex,Religion,MaritalStatus,LivingWithChildren,CovidExperience,assigned_block,ideology_id,ideology_name,sampling_seed,b_phmvac_basic_notavail,b_phmvac_rsc_avail,b_phmvac_rsc_notavail,b_phmvac_lockdown_avail,b_phmvac_lockdown_notavail,b_phmvac_basic_notavail_male,b_phmvac_rsc_avail_male,b_phmvac_rsc_notavail_male,b_phmvac_lockdown_avail_male,b_phmvac_lockdown_notavail_male,b_phmvac_basic_notavail_age3554,b_phmvac_rsc_avail_age3554,b_phmvac_rsc_notavail_age3554,b_phmvac_lockdown_avail_age3554,b_phmvac_lockdown_notavail_age3554,b_phmvac_basic_notavail_age55p,b_phmvac_rsc_avail_age55p,b_phmvac_rsc_notavail_age55p,b_phmvac_lockdown_avail_age55p,b_phmvac_lockdown_notavail_age55p,b_phmsev_dur2,sigma_u,b_econ20,b_econ40,b_inc50,b_inc90,b_mor100,b_mor150,b_edu10
1274,43,Female,No religion,Single,Yes,None,2,4,Conspiracy Ideation,20260909002,-3.60931,-0.947248,-0.878377,-1.41731,-3.36109,-0.167614,-0.0161129,0.121311,0.207523,-0.138781,2.38964,0.670544,0.180762,0.324456,2.68411,3.47586,0.75412,1.02438,0.979137,3.16707,-0.0168589,0.023767,0.0352857,0.311628,-0.275263,-1.08793,-1.6863,-4.00036,-0.0672861
1275,32,Female,No religion,Single,Yes,Had COVID,4,NA,,20260909002,-3.14254,-0.899086,-0.620346,-1.14609,-3.31865,-0.462349,-0.0809106,-0.0346841,-0.222266,0.0115883,2.09109,0.655588,-0.0557253,0.494956,2.64416,3.23489,0.726036,0.751131,0.994167,2.98254,-0.0157916,0.0221707,-0.0281289,0.320877,-0.249434,-1.05774,-1.62366,-3.81913,-0.0784782
1276,90,Female,Christian,Married,No,Had COVID,2,4,Conspiracy Ideation,20260909002,-3.23126,-0.835069,-0.769016,-1.17679,-3.21841,-0.399399,-0.154455,-0.0519628,-0.142183,-0.260075,1.98797,0.455047,0.0159499,0.231829,2.37847,3.02592,0.510248,0.923413,0.648593,2.78626,-0.0161481,0.0230611,0.0995528,0.315877,-0.272615,-1.16123,-1.62546,-4.01618,-0.0443969
1277,57,Female,Christian,Married,No,Had COVID,2,NA,,20260909002,-3.63601,-1.08244,-0.925346,-1.52143,-3.54226,-0.24793,-0.00636657,0.105007,0.0454729,0.126958,2.52069,0.847086,0.205518,0.488514,2.98291,3.50898,0.783733,0.904798,1.07714,3.044,-0.0173375,0.0245015,0.0375823,0.274975,-0.311348,-1.07726,-1.68727,-3.93449,-0.0681373
1278,38,Male,No religion,Married,No,Had COVID,3,NA,,20260909002,-3.16434,-0.766186,-0.736311,-1.22149,-2.9315,-0.497451,-0.320525,-0.0822346,-0.263185,-0.0460598,2.08765,0.510706,0.065458,0.380807,2.25974,3.23666,0.642506,0.789659,0.828476,2.36679,-0.0162488,0.0234887,0.0778426,0.297432,-0.297336,-1.01342,-1.69809,-3.99367,-0.00946041
1279,45,Male,Not answered,Married,No,Had COVID,1,NA,,20260909002,-3.44538,-1.00576,-0.753966,-1.32961,-3.11573,-0.243211,0.031945,0.0553169,-0.0277971,0.219146,2.35188,0.598489,0.0361417,0.373915,2.19778,3.19156,0.499446,0.777015,0.787935,2.48345,-0.0149689,0.0222446,0.0222287,0.280207,-0.311964,-1.02253,-1.56647,-3.7694,-0.0631191
1280,75,Female,No religion,Single,No,Had COVID,4,NA,,20260909002,-3.58507,-1.09788,-0.76917,-1.60859,-3.24762,-0.0573862,0.141019,-0.0105823,0.263416,0.094003,2.32047,0.587325,-0.0276949,0.415006,2.44992,3.39825,0.783319,1.04812,1.23417,2.81416,-0.0151483,0.0223451,-0.0577765,0.15805,-0.297297,-1.03218,-1.66953,-3.8773,-0.0356207
1281,45,Male,Not answered,Single,Yes,Had COVID,1,NA,,20260909002,-3.45162,-1.00085,-0.860535,-1.46891,-3.56488,-0.348181,-0.195814,-0.00779049,-0.0831191,-0.216403,2.31232,0.825764,0.154306,0.595343,2.97909,3.28371,0.775942,1.03482,1.07822,3.25821,-0.016198,0.0232076,0.00980681,0.19796,-0.280383,-1.16042,-1.6997,-4.04264,-0.0811327
1282,27,Male,No religion,Single,Yes,None,3,NA,,20260909002,-3.4409,-0.969804,-0.840639,-1.56775,-3.17131,-0.0586903,-0.0260544,0.0555422,0.302372,0.157358,2.09737,0.609013,0.13038,0.47091,2.37019,3.27733,0.719047,0.853037,1.01971,2.70402,-0.0154298,0.0217061,0.00701053,0.222536,-0.250166,-0.975846,-1.64562,-3.95007,-0.0472906
1283,53,Male,No religion,Married,No,Had COVID,3,NA,,20260909002,-3.24717,-0.881429,-0.827511,-1.47508,-3.41876,-0.314298,-0.0551702,0.100776,0.375135,0.10428,1.87958,0.499464,0.0279927,0.0841564,2.42974,3.31258,0.777328,0.925201,0.894218,3.18867,-0.0158379,0.0234831,0.0529705,0.257719,-0.255636,-1.04062,-1.66325,-3.97666,-0.0714843
1284,43,Female,Christian,Divorced,No,None,3,NA,,20260909002,-3.35938,-0.924558,-0.739243,-1.39789,-3.07233,-0.40682,-0.187466,-0.0084421,-0.163908,0.0960496,2.23466,0.683348,-0.0445075,0.447901,2.34566,3.35282,0.697254,0.826733,1.03085,2.80416,-0.0171269,0.0232036,0.0558417,0.283145,-0.299758,-1.05373,-1.76525,-4.11441,-0.0712833
1285,40,Female,Christian,Married,Yes,Bereaved,4,NA,,20260909002,-3.23829,-0.954316,-0.653834,-1.53327,-3.21391,-0.245799,-0.0146206,-0.0104144,0.186907,-0.226212,1.93235,0.437985,-0.150246,0.408741,2.4031,3.18644,0.618926,0.720649,0.953447,2.88147,-0.0139241,0.0214265,0.0444384,0.314583,-0.284268,-1.07571,-1.64644,-3.88464,-0.06773
1286,51,Male,Christian,Married,No,None,2,NA,,20260909002,-3.37375,-0.693287,-0.647299,-1.09193,-2.92548,-0.238824,-0.078252,-0.0885538,-0.0259703,-0.0591024,2.12774,0.440487,-0.0573695,0.107468,2.29933,3.28105,0.541618,0.82536,0.802494,2.72822,-0.0166213,0.0236231,-0.00853458,0.227085,-0.307975,-1.11057,-1.68585,-3.9499,-0.0743224
1287,56,Female,Christian,Married,No,None,2,NA,,20260909002,-3.46756,-0.954163,-0.941556,-1.65381,-3.23012,-0.319585,-0.21452,0.0170436,-0.198762,-0.276402,2.29192,0.659658,0.133708,0.59118,2.4981,3.26515,0.614268,0.876769,1.05027,2.69704,-0.0146494,0.023298,0.0342406,0.305248,-0.223415,-1.01087,-1.67801,-3.99605,-0.0640564
1288,59,Female,No religion,Married,No,Had COVID,1,NA,,20260909002,-3.55991,-1.01434,-0.697919,-1.4726,-3.21024,-0.184177,-0.107591,0.015976,0.0636336,-0.176972,2.05828,0.547156,0.00476254,0.517449,2.43984,3.31159,0.779418,0.765134,0.97116,2.83254,-0.0160019,0.0214005,0.0581075,0.271908,-0.304019,-1.11479,-1.67893,-3.94218,-0.0130179
1289,77,Male,Other religion,Married,No,Had COVID,4,NA,,20260909002,-3.52342,-1.00429,-0.914784,-1.49056,-3.52239,-0.207941,-0.038537,0.134779,0.103032,0.112383,2.45301,0.745664,0.177886,0.417704,2.74881,3.4765,0.876479,1.0777,1.14966,3.26703,-0.0163568,0.023524,0.00835556,0.256554,-0.318854,-1.11926,-1.71615,-3.99557,-0.0755271
1290,31,Female,No religion,Divorced,No,None,2,NA,,20260909002,-3.47402,-1.02216,-0.813987,-1.49075,-3.20887,-0.310878,0.0328365,0.00524066,0.156338,0.171687,2.20203,0.615566,-0.0186415,0.440091,2.43716,3.23657,0.490856,0.786897,0.787479,2.4029,-0.0158126,0.0235399,0.0685559,0.267698,-0.301762,-0.967551,-1.69988,-3.87663,-0.0504415
1291,79,Female,Muslim,Married,No,None,2,NA,,20260909002,-3.51693,-1.08833,-0.647896,-1.38507,-3.32542,-0.0974076,0.14861,-0.0893607,0.0750004,-0.0778092,2.0406,0.568359,-0.0781902,0.363256,2.61335,3.18701,0.562285,0.715238,0.842723,2.80898,-0.0160921,0.0224587,0.0503519,0.249422,-0.3395,-1.03097,-1.73645,-3.99035,-0.00820791
1292,86,Male,Hindu,Widowed,No,Had COVID,1,NA,,20260909002,-3.3268,-0.860304,-0.812076,-1.31272,-2.76763,-0.246133,-0.0618405,0.0742373,-0.0148694,-0.296478,1.90378,0.412743,0.123784,0.286788,2.10464,3.23093,0.727601,0.906533,0.92265,2.71881,-0.0155981,0.0212998,-0.0149022,0.244968,-0.336523,-1.05242,-1.68141,-3.92758,-0.0112814
1293,61,Female,Other religion,Married,No,None,1,NA,,20260909002,-3.35247,-0.922896,-0.797095,-1.49505,-3.30151,-0.20801,-0.0789772,0.030069,0.161599,-0.141712,2.13534,0.62277,0.143761,0.503472,2.48363,3.07765,0.511472,0.797318,0.905818,2.78557,-0.0162518,0.0231935,0.0258221,0.224525,-0.261466,-1.16318,-1.68139,-3.96789,-0.0700587
1294,42,Female,Christian,Single,No,None,4,NA,,20260909002,-3.15214,-0.75258100000000006,-0.654818,-1.5077,-3.02478,-0.248103,-0.0825417,-4.7088e-4,0.0261621,-0.261474,1.94589,0.414191,-0.0354597,0.511898,2.45532,2.97915,0.372941,0.731781,0.934839,2.66582,-0.0158964,0.0222864,0.159096,0.320856,-0.290531,-1.08887,-1.65718,-4.01454,0.00171774
1295,81,Female,Christian,Widowed,No,None,1,NA,,20260909002,-3.51746,-0.999288,-0.761267,-1.34894,-3.48891,-0.41815600000000003,-0.159299,0.0507409,-0.198234,-0.0673891,2.48683,0.80524,0.107953,0.401644,2.84155,3.42356,0.78971,0.867592,0.99064,3.09642,-0.0163012,0.0232983,0.0510301,0.235223,-0.268523,-1.13754,-1.65898,-4.0124,-0.0677566
1296,18,Male,Not answered,Single,No,None,1,NA,,20260909002,-3.42716,-0.927634,-0.713114,-1.24232,-3.02912,-0.310751,-0.0875387,0.0261617,-0.0944107,-0.0289855,2.24878,0.566657,-0.00521634,0.439857,2.23427,3.37227,0.665946,0.850272,0.940902,2.67136,-0.0173924,0.0224061,0.0622689,0.20643,-0.298878,-1.09793,-1.69281,-3.92023,-0.028
1297,46,Female,Christian,Married,No,Bereaved,3,NA,,20260909002,-3.43133,-1.02457,-0.76457,-1.68247,-3.40175,-0.146597,0.0653872,0.171587,0.0499488,0.15265,2.0001,0.414887,-0.0645673,0.561033,2.52363,3.36967,0.810633,0.884588,1.35005,2.9417,-0.0152576,0.023537,-0.00256781,0.288621,-0.266301,-1.06448,-1.61738,-3.88941,-0.0551288
1298,71,Female,No religion,Married,No,None,3,NA,,20260909002,-3.55695,-1.07487,-0.826726,-1.35281,-3.46659,-0.223719,-0.0889348,0.00383836,-0.0943497,-0.164085,2.53415,0.828724,0.106161,0.483779,2.71162,3.38228,0.849139,0.928313,0.936302,3.27161,-0.0165713,0.023269,0.0495345,0.310398,-0.306419,-1.12635,-1.7051,-3.96173,-0.0580529
1299,34,Female,No religion,Single,No,None,3,NA,,20260909002,-3.32347,-0.871523,-0.708834,-1.38812,-3.34572,-0.2361,-0.0884579,0.0119028,-0.0345488,0.201486,2.16838,0.471387,-0.0775758,0.415211,2.56561,3.18405,0.69842,0.936149,1.16861,3.08348,-0.0169898,0.0226157,0.055002,0.205085,-0.326584,-1.1182,-1.66746,-4.07521,-0.0860913
1300,27,Female,Christian,Married,No,None,2,NA,,20260909002,-3.36746,-1.00729,-1.01335,-1.58681,-3.19867,-0.0719192,0.102227,0.177313,0.070628,0.17951,2.02284,0.597398,0.269679,0.609518,2.6585,3.29747,0.742627,1.02499,1.08927,2.8341,-0.0142821,0.0213825,-0.00534356,0.250462,-0.312035,-1.05681,-1.6547,-3.94968,-0.0564226
1301,35,Male,Muslim,Single,Yes,Had COVID,3,NA,,20260909002,-3.51329,-1.03904,-0.815635,-1.43716,-3.06852,-0.367803,-0.11973,0.0748952,-0.138971,-0.194043,2.41897,0.702611,0.0887517,0.572508,2.35571,3.39221,0.733475,0.815665,0.988128,2.66826,-0.0148819,0.0230546,0.0429543,0.277788,-0.299702,-1.08697,-1.6886,-3.91249,-0.0656429
1302,47,Male,No religion,Married,No,Long COVID,3,NA,,20260909002,-3.3357,-0.802032,-0.597273,-1.27239,-3.25405,-0.281076,-0.0802699,0.0150231,0.164483,-0.027459,2.20886,0.499967,-0.145527,0.248012,2.63438,3.24899,0.665088,0.814145,0.922424,2.89092,-0.0151337,0.0228864,0.0131083,0.270885,-0.285259,-1.14472,-1.68967,-3.99517,-0.0840432
1303,27,Female,Christian,Single,No,Had COVID,4,NA,,20260909002,-3.3413,-0.87161,-0.678328,-1.42014,-3.24134,-0.173733,-0.0441446,0.0496489,0.219288,0.0953265,2.16151,0.569901,-0.0251542,0.379468,2.55087,3.33643,0.710183,0.792879,0.862601,2.93024,-0.0169517,0.0229646,0.0166006,0.231264,-0.263043,-1.07513,-1.68996,-4.04516,-0.0270923
1304,32,Female,No religion,Single,No,None,1,NA,,20260909002,-3.41211,-1.08775,-0.800829,-1.28887,-3.46007,-0.330106,-0.100713,-0.104469,-0.13551,-0.195344,2.15289,0.721323,0.212834,0.445174,2.6837,3.27004,0.729343,0.995596,0.938747,3.06662,-0.0155431,0.0211168,0.0235027,0.208452,-0.287269,-1.12789,-1.63475,-3.9323,-0.0478893
1305,29,Male,No religion,Single,No,None,3,NA,,20260909002,-3.58924,-1.02595,-0.764444,-1.19102,-3.37255,-0.2515,-0.164222,0.021869,-0.161651,-0.170918,2.35863,0.784619,0.159272,0.398129,2.61712,3.40113,0.747741,0.790665,0.892928,2.81315,-0.0147588,0.0231866,0.00807581,0.244459,-0.262772,-1.14306,-1.65069,-3.89017,-0.0822289
1306,63,Male,Other religion,Single,No,None,2,NA,,20260909002,-3.49978,-0.847379,-0.866099,-1.24129,-3.24189,-0.282098,-0.0192571,0.122725,-0.0412935,-0.0798607,2.38611,0.540867,0.0349472,0.233978,2.53377,3.38809,0.564094,0.846724,0.685844,2.97615,-0.0170762,0.0236913,0.0730108,0.323015,-0.255963,-1.04671,-1.7729,-4.09217,-0.0527364
1307,78,Female,No religion,Widowed,No,None,1,NA,,20260909002,-3.80294,-1.30639,-1.06187,-1.60207,-3.62925,-0.166178,0.0344492,0.110065,0.0952739,0.103261,2.53522,0.894223,0.30024,0.447492,2.87529,3.55096,0.965857,1.12959,0.983271,3.27567,-0.0149036,0.021552,0.0280971,0.304574,-0.281973,-1.04669,-1.69421,-3.89362,0.00790776
1308,49,Female,No religion,Married,Yes,None,3,NA,,20260909002,-3.33212,-0.850856,-0.743607,-1.14897,-3.25468,-0.274384,-0.195643,-0.0111206,0.0282495,-0.197675,2.07462,0.514681,0.192646,0.135211,2.40664,3.12563,0.573156,0.769642,0.791303,2.964,-0.0168566,0.0236185,0.00755498,0.241573,-0.345036,-1.09576,-1.72405,-3.95642,-0.0278778
1309,67,Male,No religion,Single,No,Bereaved,2,NA,,20260909002,-3.37569,-0.899977,-0.827122,-1.63503,-3.26455,-0.49354,-0.157925,0.0758053,0.0421327,-0.0114603,2.31984,0.563317,0.0857332,0.692232,2.45604,3.25514,0.608056,0.933211,1.1595,2.83632,-0.0163564,0.0235674,0.032246,0.306215,-0.275255,-1.04928,-1.64239,-3.92178,-0.0240188
1310,29,Male,Christian,Single,No,Bereaved,3,NA,,20260909002,-3.12915,-0.748859,-0.699346,-1.09273,-2.87971,-0.490777,-0.254147,-0.0235275,-0.10944,-0.333433,2.10798,0.604475,-0.0814691,0.162213,2.53835,3.14615,0.487069,0.816855,0.579025,2.56671,-0.0158337,0.022883,0.0640953,0.287592,-0.305474,-1.04192,-1.70729,-3.91152,-0.0507945
1311,51,Female,No religion,Married,No,None,1,NA,,20260909002,-3.48256,-0.868706,-0.782559,-1.19554,-2.97649,-0.520731,-0.42029,-0.0750343,-0.284404,-0.286751,2.20603,0.578367,0.1072,0.245768,2.1304,3.41804,0.650789,0.931002,0.830116,2.61057,-0.0163222,0.0237886,0.0367266,0.225245,-0.326751,-1.15369,-1.71251,-4.02164,-0.061712
1312,68,Female,No religion,Single,No,Had COVID,3,NA,,20260909002,-3.3015,-0.708207,-0.698612,-1.36363,-2.97068,-0.240942,-0.178381,-0.0537009,-0.0685273,-0.439061,2.17437,0.530665,0.0639059,0.598094,2.60191,3.32122,0.52336,0.860146,1.0814,2.83665,-0.0157715,0.0233818,0.0637133,0.290164,-0.2998,-1.08828,-1.72073,-3.94336,-0.0606186
1313,40,Male,No religion,Single,No,Had COVID,4,NA,,20260909002,-3.18021,-0.794156,-0.652884,-1.35984,-2.87713,-0.451596,-0.383484,-0.0645274,-0.100294,-0.466805,2.06407,0.645997,0.0760334,0.459203,2.54441,3.13439,0.654241,0.751911,1.0851,2.76057,-0.0155021,0.0215279,0.00373797,0.235687,-0.31152,-1.06375,-1.72845,-3.95076,-0.0582949
1314,70,Male,Christian,Married,No,Bereaved,2,NA,,20260909002,-3.43298,-0.865319,-0.713812,-1.25987,-3.10402,-0.218599,-0.117279,0.0375253,0.103302,-0.0378362,2.14991,0.38566,-0.0740968,0.173707,2.29702,3.23074,0.48779,0.751427,0.610211,2.5373,-0.0154272,0.0232109,0.0090071,0.187075,-0.337673,-1.09908,-1.68971,-3.9792,-0.0583091
1315,33,Male,Muslim,Single,No,Had COVID,4,NA,,20260909002,-3.44635,-0.911936,-0.705212,-1.40905,-3.37355,-0.0747072,0.0781252,0.0652484,0.21774,0.267823,2.11838,0.509623,0.0203675,0.328356,2.61208,3.37705,0.677406,0.951193,1.02596,2.92246,-0.015333,0.0215874,0.0229301,0.240014,-0.29129,-1.10584,-1.60945,-3.87654,-0.0363137
1316,59,Female,Christian,Married,No,Had COVID,2,NA,,20260909002,-3.49285,-0.961809,-0.71038,-1.46875,-3.38775,-0.323642,-0.331856,-0.0275614,0.109211,-0.164394,2.41818,0.943734,0.029760000000000002,0.377662,3.02514,3.2218,0.621403,0.798702,0.927662,2.92341,-0.0155878,0.0223923,-0.00196815,0.225803,-0.310899,-1.06813,-1.68333,-3.9504,-0.0492052
1317,73,Male,Christian,Widowed,No,None,1,NA,,20260909002,-3.61238,-1.13299,-0.867096,-1.75943,-3.26435,-0.207233,0.0241298,0.113144,0.248706,0.184463,2.45824,0.678858,-0.0158989,0.719457,2.4259,3.36569,0.799148,0.937608,1.06628,2.77385,-0.016986,0.0230066,0.0717103,0.280408,-0.317776,-1.1015,-1.66955,-3.95618,-0.00400237
1318,26,Male,No religion,Married,No,Had COVID,3,NA,,20260909002,-3.32913,-0.930678,-0.669226,-1.17096,-3.25077,-0.131866,-0.0515354,0.0458806,-0.176615,-0.0725276,2.24609,0.712538,0.0459957,0.295204,2.76804,3.19534,0.649492,0.720305,0.857199,2.64591,-0.0155673,0.022851,0.0159006,0.323406,-0.263006,-1.06117,-1.63879,-3.89049,-0.0196457
1319,54,Male,Christian,Divorced,No,Bereaved,3,NA,,20260909002,-3.35864,-0.923337,-0.672168,-1.34903,-3.43801,0.0340283,0.200559,0.142318,0.298502,0.242775,2.0323,0.515299,-0.115133,0.359366,2.72221,3.1598,0.543895,0.697647,0.884729,2.9976,-0.0156262,0.0231888,0.00755866,0.21088200000000001,-0.251233,-1.12372,-1.66679,-4.00726,-0.0714534
1320,43,Male,Christian,Single,No,None,2,NA,,20260909002,-3.51323,-1.10612,-0.722751,-1.45879,-3.39615,-0.136705,0.0529433,0.0236739,0.115928,0.174342,2.23779,0.683409,0.0015563,0.277381,2.46158,3.25354,0.803716,0.869334,0.869347,3.0097,-0.0158029,0.0235443,0.0453635,0.294723,-0.267005,-1.11961,-1.64437,-3.82584,-0.0569911
1321,32,Male,Christian,Single,No,None,3,NA,,20260909002,-3.14163,-0.908435,-0.66499,-1.31611,-3.1676,-0.319349,-0.0562501,-0.0373773,0.127921,-0.0776231,2.08625,0.549998,0.0604247,0.277286,2.2892,2.93249,0.515291,0.736324,0.78077,2.66679,-0.0156317,0.0216802,0.0393598,0.243787,-0.315689,-1.10663,-1.66598,-3.94963,-0.0144557
1322,20,Male,Christian,Married,No,Had COVID,4,NA,,20260909002,-3.20136,-0.841641,-0.795486,-1.31489,-3.03248,-0.168939,-0.158533,0.0584154,-0.0411733,-0.0744805,1.99434,0.558913,0.0512547,0.376369,2.37756,3.14602,0.71447,0.917317,0.853363,2.7889,-0.0151269,0.0218126,0.0569275,0.295218,-0.225,-1.03773,-1.64734,-3.90488,-0.0683891
1323,36,Male,Christian,Single,Yes,Bereaved,3,2,Libertarianism,20260909002,-3.42479,-0.940449,-0.726402,-1.34376,-3.30354,-0.16227,-0.0766628,-0.0512254,0.0210755,-0.0901356,2.1423,0.64016,0.007442,0.412161,2.4565,3.3083,0.731095,0.905599,0.874984,2.94883,-0.0157481,0.0219682,-0.0300253,0.178056,-0.233743,-1.02709,-1.61509,-3.8991,-0.051732
1324,39,Female,No religion,Single,No,Had COVID,3,NA,,20260909002,-3.28562,-1.00535,-0.804717,-1.47505,-3.48906,-0.332401,-0.155405,-0.0612081,-0.159706,3.64179e-4,2.03845,0.727563,0.109485,0.541316,2.78338,3.19726,0.858124,0.988172,1.18676,3.25143,-0.0139378,0.0216435,-0.002712,0.221296,-0.314619,-1.02407,-1.61088,-3.91336,-0.0379618
1325,83,Male,No religion,Married,No,None,4,NA,,20260909002,-3.23126,-0.835069,-0.769016,-1.17679,-3.21841,-0.399399,-0.154455,-0.0519628,-0.142183,-0.260075,1.98797,0.455047,0.0159499,0.231829,2.37847,3.02592,0.510248,0.923413,0.648593,2.78626,-0.0161481,0.0230611,0.0995528,0.315877,-0.272615,-1.16123,-1.62546,-4.01618,-0.0443969
1326,41,Male,Christian,Single,No,Had COVID,3,NA,,20260909002,-3.49695,-0.961877,-0.728446,-1.53489,-3.21944,-0.238543,-0.120187,0.0708863,0.120571,-0.33731,2.16974,0.655795,-0.126144,0.565126,2.4235,3.32107,0.746017,0.762125,1.0351,3.09722,-0.0163869,0.0236556,0.0650854,0.246019,-0.287609,-1.15128,-1.70084,-4.08325,-0.0718092
1327,51,Female,Christian,Widowed,No,None,1,NA,,20260909002,-3.46771,-0.918372,-0.843417,-1.60353,-3.24296,-0.384493,-0.256068,-0.0805638,-0.0375521,-0.34049,2.16047,0.592633,0.109009,0.607823,2.5768,3.13568,0.623789,0.899486,1.06581,3.02989,-0.0171154,0.022103,0.0593131,0.316151,-0.252314,-1.04419,-1.70668,-4.02365,-0.0103216
1328,78,Female,Christian,Widowed,No,None,3,NA,,20260909002,-3.28424,-1.01384,-0.719822,-1.39041,-3.23387,-0.354412,-0.125489,-0.0273658,-0.100126,-0.195411,2.09398,0.676184,0.118658,0.293099,2.48434,3.16642,0.768909,0.827836,1.0189,2.92874,-0.015528,0.0215711,0.0529624,0.282931,-0.272474,-1.04306,-1.63681,-3.91271,-0.0469726
1329,68,Male,Not answered,Married,No,Bereaved,3,4,Conspiracy Ideation,20260909002,-3.60009,-1.01133,-0.697521,-1.28618,-3.74787,-0.173527,-0.0233539,-0.0349147,0.111601,0.163467,2.22498,0.45193,-0.198721,-0.041509,2.86653,3.23843,0.511684,0.700095,0.745745,3.02987,-0.0152152,0.0233864,0.0486206,0.281303,-0.361256,-1.11345,-1.69664,-3.97368,-0.0358277
1330,69,Female,No religion,Widowed,No,None,2,NA,,20260909002,-3.33368,-0.918915,-0.722859,-1.29589,-3.22562,-0.223973,-0.0964623,-0.00655708,-0.0809168,0.127442,2.12863,0.604181,0.104657,0.49241,2.40563,3.24589,0.728697,0.825891,0.945176,2.88379,-0.014817,0.0224159,-0.0174814,0.199829,-0.258532,-1.01005,-1.65419,-3.87446,-0.0339013
1331,41,Female,No religion,Married,Yes,None,4,NA,,20260909002,-3.36913,-0.904757,-0.768514,-1.48317,-3.01543,-0.144852,-0.0426451,0.127605,0.132752,-0.0240684,2.01758,0.566963,0.0240598,0.221668,1.92036,3.21561,0.674302,0.898344,1.07367,2.38115,-0.0145822,0.0229063,0.0407221,0.250836,-0.296863,-1.0449600000000001,-1.63127,-3.96806,-0.0830525
1332,80,Female,No religion,Married,No,None,4,NA,,20260909002,-3.0518,-0.755823,-0.732985,-1.35,-3.02434,-0.280861,-0.0690616,0.0916324,-0.0903055,-0.235626,1.86579,0.385691,-0.0595946,0.254775,2.49087,3.01453,0.52098,0.824947,0.968592,2.85201,-0.0152239,0.0223859,-0.00247557,0.244768,-0.234891,-0.996486,-1.65763,-3.93409,-0.0644317
1333,68,Male,No religion,Married,No,None,4,NA,,20260909002,-3.12361,-0.712351,-0.699974,-1.15209,-3.16013,-0.347944,-0.194379,-0.0568156,-0.138412,-0.0462458,1.95132,0.456854,0.0608689,0.319012,2.53201,2.91502,0.400559,0.860921,0.657072,2.67364,-0.01589,0.0225739,0.0265978,0.222878,-0.246427,-1.05351,-1.6366,-3.91804,-0.0931856
1334,57,Male,No religion,Married,No,None,4,NA,,20260909002,-3.53421,-0.96881,-0.907454,-1.65956,-3.27701,-0.0974954,0.0864682,0.200035,0.308027,0.0677439,2.34136,0.671079,0.234638,0.654754,2.52087,3.3852,0.691855,1.00967,1.20246,2.9973,-0.0155191,0.0216561,0.00357549,0.258981,-0.26826,-1.08726,-1.64345,-3.91914,-0.0809776
1335,42,Male,Christian,Divorced,No,Bereaved,1,NA,,20260909002,-3.38599,-0.98785,-0.86195600000000006,-1.44162,-3.38331,-0.133475,-0.0594998,-0.0110748,-0.126971,0.0396291,2.31242,0.83281,0.161928,0.56084,2.89885,3.13811,0.683916,0.905367,0.882966,2.9671,-0.01615,0.0220989,0.0794897,0.270348,-0.271979,-0.941956,-1.67415,-3.94867,-0.053596
1336,18,Female,Hindu,Single,No,None,2,NA,,20260909002,-3.34455,-0.945816,-0.88056,-1.54701,-3.00719,-0.3516,-0.217783,0.0534835,-0.0601171,-0.113714,2.14356,0.707119,0.0219895,0.52595,2.40207,3.34071,0.857395,0.959171,1.1065,2.92862,-0.0160193,0.0216291,0.0529719,0.294793,-0.327652,-1.02061,-1.70911,-3.99079,-0.0254045
1337,50,Male,No religion,Divorced,No,None,2,NA,,20260909002,-3.34889,-1.01585,-0.668185,-1.35651,-3.39676,-0.303661,-0.0108352,0.0559887,0.15981,0.0643498,2.21774,0.665531,-0.150262,0.345307,2.51074,3.07983,0.735866,0.756116,0.826328,2.95498,-0.015953,0.0224824,0.00129076,0.241921,-0.254095,-1.02974,-1.66302,-3.87492,-0.0892359
1338,54,Female,No religion,Married,No,Bereaved,2,NA,,20260909002,-3.42301,-1.0366,-0.71812,-1.39638,-3.24657,-0.404885,-0.123671,-0.127264,-0.0525857,-0.125101,2.28677,0.723354,0.0101086,0.26345,2.43823,3.42083,0.728595,0.799784,0.882154,2.85291,-0.0148098,0.0247068,0.00704829,0.194346,-0.279488,-1.04549,-1.72398,-4.01248,-0.073366700000000007
1339,58,Male,No religion,Divorced,No,Long COVID,3,NA,,20260909002,-3.39831,-0.922563,-0.897124,-1.36965,-3.02163,-0.203125,-0.0159506,0.242466,0.107577,0.255115,2.06901,0.495088,0.127416,0.480055,2.14393,3.10056,0.392122,0.884248,0.84532,2.22179,-0.0160252,0.0236908,-0.00685468,0.194623,-0.311079,-1.11095,-1.67642,-3.92878,-0.024368
1340,55,Female,Christian,Widowed,No,Had COVID,2,NA,,20260909002,-3.33394,-0.946329,-0.8277,-1.3951,-3.19484,-0.157294,-0.0146333,-0.00273432,0.172934,-0.0394863,2.39051,0.801921,0.225987,0.48995,2.56949,3.29642,0.792212,0.919312,0.840779,2.83858,-0.0150146,0.0223283,0.0246059,0.164281,-0.276915,-1.03108,-1.65191,-3.93128,-0.037997
